url,coverage_state,bucket,target,fix
https://www.themodernwallet.com/roundup/best-student-loans-bad-credit/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-target-date-funds/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/best-tax-relief-companies/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/roundup/best-travel-credit-cards/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/business-line-of-credit-rates-by-lender/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/roundup/personal-loan-rates-by-lender/,URL is unknown to Google,add internal links,src/pages/roundup/index.astro (already lists this slug); no code change,Already linked from /roundup/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/s-corp-tax/,URL is unknown to Google,add internal links,src/pages/calculators/index.astro (already lists this calculator); no code change,Already linked from /calculators/ and sitewide footer — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/s-corp-tax/llc-vs-s-corp-tax-calculator/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for s-corp-tax; already lists this spoke); no code change,Already linked from /s-corp-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/s-corp-tax/s-corp-reasonable-salary-calculator/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for s-corp-tax; already lists this spoke); no code change,Already linked from /s-corp-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/,URL is unknown to Google,add internal links,src/pages/calculators/index.astro (already lists this calculator); no code change,Already linked from /calculators/ and sitewide footer — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/1099-tax-calculator/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for self-employment-tax; already lists this spoke); no code change,Already linked from /self-employment-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/amazon-flex-taxes/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for self-employment-tax; already lists this spoke); no code change,Already linked from /self-employment-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/doordash-taxes/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for self-employment-tax; already lists this spoke); no code change,Already linked from /self-employment-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/etsy-taxes/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for self-employment-tax; already lists this spoke); no code change,Already linked from /self-employment-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/fiverr-taxes/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for self-employment-tax; already lists this spoke); no code change,Already linked from /self-employment-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/how-much-to-set-aside-for-taxes/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for self-employment-tax; already lists this spoke); no code change,Already linked from /self-employment-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/instacart-taxes/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for self-employment-tax; already lists this spoke); no code change,Already linked from /self-employment-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/lyft-driver-taxes/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for self-employment-tax; already lists this spoke); no code change,Already linked from /self-employment-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/quarterly-estimated-tax-calculator/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for self-employment-tax; already lists this spoke); no code change,Already linked from /self-employment-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/rover-taxes/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for self-employment-tax; already lists this spoke); no code change,Already linked from /self-employment-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/shipt-taxes/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for self-employment-tax; already lists this spoke); no code change,Already linked from /self-employment-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/twitch-taxes/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for self-employment-tax; already lists this spoke); no code change,Already linked from /self-employment-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/uber-driver-taxes/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for self-employment-tax; already lists this spoke); no code change,Already linked from /self-employment-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/uber-eats-taxes/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for self-employment-tax; already lists this spoke); no code change,Already linked from /self-employment-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/self-employment-tax/upwork-taxes/,URL is unknown to Google,add internal links,src/pages/[category]/index.astro (instantiated for self-employment-tax; already lists this spoke); no code change,Already linked from /self-employment-tax/ hub — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/tax-resolution/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/taxable-vs-tax-deferred/,URL is unknown to Google,add internal links,src/pages/calculators/index.astro (already lists this calculator); no code change,Already linked from /calculators/ and sitewide footer — re-submit only; no internal-linking or code change needed.
https://www.themodernwallet.com/templates/,URL is unknown to Google,add internal links,src/components/SiteFooter.astro (already links this hub); no code change,"Already linked sitewide (footer, every page) — re-submit only; no internal-linking or code change needed."
https://www.themodernwallet.com/templates/expense-report-template/,URL is unknown to Google,add internal links,src/pages/templates/index.astro (already lists this slug); no code change,Already linked from /templates/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/templates/freelance-contract-template/,URL is unknown to Google,add internal links,src/pages/templates/index.astro (already lists this slug); no code change,Already linked from /templates/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/templates/freelance-invoice-template/,URL is unknown to Google,add internal links,src/pages/templates/index.astro (already lists this slug); no code change,Already linked from /templates/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/templates/mileage-log-template/,URL is unknown to Google,add internal links,src/pages/templates/index.astro (already lists this slug); no code change,Already linked from /templates/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/templates/retainer-agreement-template/,URL is unknown to Google,add internal links,src/pages/templates/index.astro (already lists this slug); no code change,Already linked from /templates/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/templates/statement-of-work-template/,URL is unknown to Google,add internal links,src/pages/templates/index.astro (already lists this slug); no code change,Already linked from /templates/ — re-submit only (URL Inspection / Phase 7); no internal-linking or code change needed.
https://www.themodernwallet.com/trump-account/,Submitted and indexed,healthy,,No action — indexed
https://www.themodernwallet.com/zakat/,URL is unknown to Google,add internal links,src/pages/calculators/index.astro (already lists this calculator); no code change,Already linked from /calculators/ and sitewide footer — re-submit only; no internal-linking or code change needed.
